-0.0000000656		0.0000021637
0.0000004864		0.0000020865
0.0000009948		0.0000018737
0.0000014275		0.0000015422
0.0000017580		0.0000011163
0.0000019674		0.0000006256
0.0000020447		0.0000001034
0.0000019876		-0.0000004162
0.0000018026		-0.0000008994
0.0000015043		-0.0000013161
0.0000011140		-0.0000016405
0.0000006587		-0.0000018538
0.0000001687		-0.0000019441
-0.0000003237		-0.0000019080
-0.0000007869		-0.0000017500
-0.0000011917		-0.0000014825
-0.0000015129		-0.0000011243
-0.0000017315		-0.0000007001
-0.0000018348		-0.0000002381
-0.0000018181		0.0000002313
-0.0000016843		0.0000006779
-0.0000014436		0.0000010732
-0.0000011131		0.0000013925
-0.0000007153		0.0000016163
-0.0000002768		0.0000017312
0.0000001737		0.0000017314
0.0000006069		0.0000016182
0.0000009950		0.0000014003
0.0000013133		0.0000010930
0.0000015420		0.0000007171
0.0000016672		0.0000002979
0.0000016820		-0.0000001370
0.0000015864		-0.0000005591
0.0000013879		-0.0000009411
0.0000011004		-0.0000012584
0.0000007435		-0.0000014909
0.0000003413		-0.0000016242
-0.0000000793		-0.0000016504
-0.0000004905		-0.0000015688
-0.0000008651		-0.0000013857
-0.0000011786		-0.0000011142
-0.0000014106		-0.0000007730
-0.0000015463		-0.0000003856
-0.0000015771		0.0000000217
-0.0000015018		0.0000004213
-0.0000013260		0.0000007862
-0.0000010621		0.0000010916
-0.0000007285		0.0000013168
-0.0000003480		0.0000014466
0.0000000531		0.0000014718
0.0000004475		0.0000013903
0.0000008082		0.0000012069
0.0000011105		0.0000009324
0.0000013342		0.0000005826
0.0000014806		0.0000001776
0.0000014270		-0.0000003075
0.0000012523		-0.0000006966
0.0000009906		-0.0000010134
0.0000006609		-0.0000012441
0.0000002864		-0.0000013764
-0.0000001063		-0.0000014031
-0.0000004894		-0.0000013238
-0.0000008355		-0.0000011450
-0.0000011200		-0.0000008804
-0.0000013223		-0.0000005494
-0.0000014279		-0.0000001764
-0.0000014291		0.0000002113
-0.0000013257		0.0000005851
-0.0000011252		0.0000009174
-0.0000008421		0.0000011835
-0.0000004974		0.0000013634
-0.0000001164		0.0000014435
0.0000002724		0.0000014174
0.0000006400		0.0000012868
0.0000009585		0.0000010609
0.0000012036		0.0000007566
0.0000013564		0.0000003967
0.0000014049		0.0000000084
0.0000013449		-0.0000003786
0.0000011806		-0.0000007343
0.0000009242		-0.0000010310
0.0000005953		-0.0000012452
0.0000002196		-0.0000013596
-0.0000001736		-0.0000013648
-0.0000005529		-0.0000012596
-0.0000008880		-0.0000010519
-0.0000011516		-0.0000007578
-0.0000013217		-0.0000004005
-0.0000013838		-0.0000000089
-0.0000013320		0.0000003851
-0.0000011697		0.0000007490
-0.0000009094		0.0000010522
-0.0000005723		0.0000012687
-0.0000001859		0.0000013796
0.0000002173		0.0000013744
0.0000006030		0.0000012524
0.0000009380		0.0000010230
0.0000011926		0.0000007050
0.0000013438		0.0000003250
0.0000013772		-0.0000000840
0.0000012885		-0.0000004864
0.0000010843		-0.0000008461
0.0000007815		-0.0000011303
0.0000004063		-0.0000013125
-0.0000000079		-0.0000013747
-0.0000004236		-0.0000013096
-0.0000008022		-0.0000011218
-0.0000011080		-0.0000008269
